Timestamp,Fecha,Hora,Sucursal,Idioma,Caja(1-5),Entrega(1-5),Calidad(1-5),Limpieza(1-5),NPS(0-10),Comentarios,FotosURLs,FotosIDs,FolderURL,FolderID,ClienteNick,Week,Month,Year,ID,Estatus,Reviso
10/26/2025 17:43:32,2025-10-26,17:43,Lynwood,es,5,5,5,5,10,Nut birn,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Randeezie,44,10,2025,cebbabe4-105c-43ae-ada0-9e1c2dbba31b,cerrado,Admin
10/26/2025 17:44:16,2025-10-26,17:44,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,7569add6-ee3f-4491-9b38-ea6975fddc7a,cerrado,Admin
10/26/2025 17:45:17,2025-10-26,17:45,Lynwood,es,4,4,4,4,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,2f001fb9-f1a7-498c-80f2-667a21972e34,cerrado,Admin
10/26/2025 17:49:02,2025-10-26,17:49,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Andy,44,10,2025,91018761-0b65-4e2a-bfc1-d4b0ee6eda50,cerrado,Admin
10/26/2025 17:51:24,2025-10-26,17:51,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Ella,44,10,2025,5bbf54df-7069-4bec-8a65-6c2be52e9594,cerrado,Admin
10/26/2025 17:57:41,2025-10-26,17:57,Lynwood,es,5,5,5,5,10,Todo fue excelente,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Jose,44,10,2025,1f2709dc-2c58-4575-9614-897a9928a4b3,cerrado,Admin
10/26/2025 18:03:09,2025-10-26,18:03,Lynwood,es,5,5,5,5,10,Todo siempre rico y fresco,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,1dc5ab63-edd3-4ab0-803a-0164fb5070e3,cerrado,Admin
10/26/2025 18:21:06,2025-10-26,18:21,Lynwood,es,5,5,5,4,10,Me encanta venir ah esta locacion porque son muy amables la comida la sirven muy rapido y tiene un sabor delicisioso,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Sandra ramos,44,10,2025,001e0ce5-4c24-4485-aa33-749c398f3ed4,cerrado,Admin
10/26/2025 18:26:18,2025-10-26,18:26,Lynwood,es,4,4,4,4,9,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Mauricio,44,10,2025,7d39b537-3227-4601-98a7-5bd66f0368a4,cerrado,Admin
10/26/2025 18:39:39,2025-10-26,18:39,Lynwood,es,5,5,4,4,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Naomi,44,10,2025,32af41f8-2c66-4135-a61a-8b8dc4f2afa2,cerrado,Admin
10/26/2025 18:41:23,2025-10-26,18:41,Lynwood,es,5,3,5,5,5,La vez anterior a esta que vinimos pedimos una torta cubana y nos la dieron de pura asada,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Antonio,44,10,2025,85d8c09b-96c8-40e0-81b3-a768c3468f44,cerrado,Admin
10/26/2025 18:44:55,2025-10-26,18:44,Lynwood,es,5,5,5,4,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,83694fab-32f2-4327-a760-635eaeeed7dd,cerrado,Admin
10/26/2025 18:58:36,2025-10-26,18:58,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,aefdadd9-67a2-4e2a-8bf6-b548cdc9921d,cerrado,Admin
10/26/2025 18:59:21,2025-10-26,18:59,Lynwood,es,5,5,5,5,10,Yo comí muy a gusto y creo que todo está bien 👍,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Juan,44,10,2025,3c0501d7-6e68-47ef-aa1c-fbf0d8eb5bb8,cerrado,Admin
10/26/2025 19:05:00,2025-10-26,19:04,Lynwood,es,5,5,5,5,9,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,c477000d-333c-48c4-b52e-14dc914e870b,cerrado,Admin
10/26/2025 19:07:09,2025-10-26,19:07,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/11YjNdkPBwgXl2PiUXPQL-9xd7eDX1cZF,11YjNdkPBwgXl2PiUXPQL-9xd7eDX1cZF,,44,10,2025,f5305a9d-49af-480b-b61e-12a36ea4b82b,cerrado,Admin
10/26/2025 19:16:07,2025-10-26,19:16,Lynwood,en,5,5,5,5,9,Ninguno,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Anayanett,44,10,2025,679ff2b6-ee7a-461a-9f1b-907dcf85e26e,cerrado,Admin
10/26/2025 19:16:32,2025-10-26,19:16,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Walter Herrera,44,10,2025,1aea5a26-e81d-41fa-8130-c313054e2992,cerrado,Admin
10/26/2025 19:20:12,2025-10-26,19:20,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,446424e8-7022-49a2-a67d-32dd18c85af2,cerrado,Admin
10/26/2025 19:23:02,2025-10-26,19:23,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Joss,44,10,2025,687ce8f2-7792-439c-9c74-09a7a3e9e0c4,cerrado,Admin
10/26/2025 19:29:28,2025-10-26,19:29,Lynwood,es,5,1,5,5,10,Buen servico,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,3ede4d67-a0ab-4ab9-a290-3aa07e37025a,cerrado,Admin
10/26/2025 19:29:45,2025-10-26,19:29,Lynwood,es,5,5,5,5,10,Todo muy bien rapido y limpio gracias,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Oscar Diaz,44,10,2025,85bb9afa-6c1d-4cee-b8d7-f237b9b73dc1,cerrado,Admin
10/26/2025 19:49:00,2025-10-26,19:49,Lynwood,en,5,5,5,1,10,Good food and customer service,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Arturo,44,10,2025,a4cd091d-ab69-42d4-b21c-afc2d6d4d5e3,cerrado,Admin
10/26/2025 19:49:44,2025-10-26,19:49,Lynwood,es,5,5,5,5,5,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,577a5b9d-ff82-4c5e-b889-e4aec6547dd8,cerrado,Admin
10/26/2025 19:50:25,2025-10-26,19:50,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Maria,44,10,2025,2e8a6c83-ef3a-43b3-8965-7a98533763e0,cerrado,Admin
10/26/2025 19:52:39,2025-10-26,19:52,Lynwood,es,5,5,5,5,10,Los felicito buen servicio,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Ada,44,10,2025,505452b5-3c0f-4001-b114-532119b06232,cerrado,Admin
10/26/2025 19:52:39,2025-10-26,19:52,Lynwood,es,5,5,5,5,10,Son mis tacos favoritos y el lugar siempre son amables y está limpio,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Flor Rodriguez,44,10,2025,c23f1576-1f74-4305-b5b8-d06de2b4a026,cerrado,Admin
10/26/2025 19:56:03,2025-10-26,19:56,Lynwood,es,5,5,5,5,10,Excelente servicio,,,https://drive.google.com/drive/folders/1Qxc8Qi8ci-vxYf9YO_CEUfbMG-Jiuv7v,1Qxc8Qi8ci-vxYf9YO_CEUfbMG-Jiuv7v,Joe,44,10,2025,5a695f48-3764-452c-9ba8-81f4bea29460,cerrado,Admin
10/26/2025 20:11:55,2025-10-26,20:11,Lynwood,es,5,5,5,5,10,Bien rico,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,TYFFANY,44,10,2025,11d7e08d-87fd-4ee1-af22-184869554668,cerrado,Admin
10/26/2025 20:19:19,2025-10-26,20:19,Lynwood,es,5,5,1,5,10,Me gusta el ambiente.. Los trabajadores muy amables,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,287d89a1-7d28-4f62-8692-50d1b8109de9,cerrado,Admin
10/26/2025 20:31:36,2025-10-26,20:31,Lynwood,es,5,5,4,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Juancho,44,10,2025,e34bba46-f8d7-4d70-8467-5d8130ba7dc1,cerrado,Admin
10/26/2025 20:46:35,2025-10-26,20:46,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Yocelyn,44,10,2025,a2eb17bc-e450-4d8c-90f3-4884ce888957,cerrado,Admin
10/26/2025 20:49:32,2025-10-26,20:49,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,d32fe459-e6c3-4934-a977-81f848b1979c,cerrado,Admin
10/26/2025 21:00:56,2025-10-26,21:00,Lynwood,es,5,5,5,5,10,"Lugar esta bien limpio, comida bien rica, y servicio perfecto",,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Victor,44,10,2025,e8109d2e-0e71-427b-8e02-70c04ce27662,cerrado,Admin
10/26/2025 21:12:39,2025-10-26,21:12,Lynwood,es,5,5,5,5,10,Gina felicidad,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Anstacio salgado,44,10,2025,43842fa2-43fb-4934-ad52-4f7464627786,cerrado,Admin
10/26/2025 21:16:48,2025-10-26,21:16,Lynwood,es,5,5,5,5,10,sugey fue muy amable y su customer service de lo maximo,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,1fd59ef9-001f-4cfe-92b9-0b2be5ba7bea,cerrado,Admin
10/26/2025 21:20:05,2025-10-26,21:20,Lynwood,es,5,5,5,5,10,No,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Ĵorge garcia,44,10,2025,4b3d77fd-566a-418f-8949-6a19f6d0ec8c,cerrado,Admin
10/26/2025 21:28:10,2025-10-26,21:28,Lynwood,es,5,5,5,5,9,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Rosario,44,10,2025,8271421b-8dc3-4ca5-90ef-a26c3f70ba33,cerrado,Admin
10/26/2025 21:38:40,2025-10-26,21:38,Lynwood,en,3,1,3,2,7,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,c8ae3301-7f57-4b3f-bd7f-3b6f996d9986,cerrado,Admin
10/26/2025 21:47:39,2025-10-26,21:47,Lynwood,en,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Elizabeth,44,10,2025,7fd7235d-f4bb-4757-b5b5-e2d534358938,cerrado,Admin
10/26/2025 22:00:10,2025-10-26,22:00,Lynwood,es,5,5,1,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Anita,44,10,2025,3521b091-f195-4913-b763-36905e445fb6,cerrado,Admin
10/26/2025 22:06:00,2025-10-26,22:06,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,a4c5c8d1-1f61-461b-8599-fce30e9dd8d5,cerrado,Admin
10/26/2025 22:06:21,2025-10-26,22:06,Lynwood,en,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,c3ce5207-157d-4889-bd42-727015687c21,cerrado,Admin
10/26/2025 22:20:17,2025-10-26,22:20,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Daisha,44,10,2025,90daf6f6-0a6f-44ef-8f36-2fd9a29a9a8a,cerrado,Admin
10/26/2025 22:20:29,2025-10-26,22:20,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Vanessa,44,10,2025,0c6e5e28-f636-4cb8-88de-77b42b35f097,cerrado,Admin
10/26/2025 22:22:50,2025-10-26,22:22,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Oscar,44,10,2025,19e2ac64-712f-486d-a27c-ab3d9f4ca0b5,cerrado,Admin
10/26/2025 22:28:14,2025-10-26,22:28,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1Q5vHEGvvzKNYUReNMfpRJC5l-1wLCc2K,1Q5vHEGvvzKNYUReNMfpRJC5l-1wLCc2K,,44,10,2025,0276240b-2bee-42a6-bdf3-5a906c34f14b,cerrado,Admin
10/26/2025 22:43:14,2025-10-26,22:43,Lynwood,en,5,5,5,5,10,I love the service there,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,,44,10,2025,ad6b701e-9947-443a-b1e8-d9fb46a7c0bc,cerrado,Admin
10/26/2025 22:49:59,2025-10-26,22:49,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Carlos,44,10,2025,37292ca7-2a45-4daf-ac85-c0403a01467f,cerrado,Admin
10/26/2025 22:55:55,2025-10-26,22:55,Lynwood,es,5,5,5,5,10,Fantastico,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Edgar,44,10,2025,0b7c2011-dc02-4128-88b9-d4d90d6975c5,cerrado,Admin
10/26/2025 22:57:30,2025-10-26,22:57,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Guillermo,44,10,2025,2e46ffa5-399f-46db-8c7e-a7dcbebf3b68,cerrado,Admin
10/26/2025 23:01:42,2025-10-26,23:01,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Ramon,44,10,2025,88195b00-cfb7-4238-a968-5ec190ae1667,cerrado,Admin
10/26/2025 23:23:48,2025-10-26,23:23,Lynwood,es,5,5,5,4,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Leo,44,10,2025,4f26bebd-4a61-40de-8831-cb76ef07c70d,cerrado,Admin
10/26/2025 23:28:38,2025-10-26,23:28,Lynwood,en,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,1PT0VRsYc9VdE6398OxrTIvmMpFL5SgvA,Ricardo,44,10,2025,edc02d91-9ba4-4b56-b757-9418d4f8d2ad,cerrado,Admin
10/27/2025 0:07:55,2025-10-27,0:07,Lynwood,es,5,5,5,5,10,👍🙏,,,https://drive.google.com/drive/folders/1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,Luis,44,10,2025,55743f51-a48c-4d71-be45-01c1d75dfb25,cerrado,Admin
10/27/2025 0:12:46,2025-10-27,0:12,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,Martin,44,10,2025,3a46c6c2-66dc-42fc-b2bf-d33bb57d6dc3,cerrado,Admin
10/27/2025 0:30:23,2025-10-27,0:30,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1wra0ux55OVBTr1rnjVN0sU0W1vXjhaHY,1wra0ux55OVBTr1rnjVN0sU0W1vXjhaHY,Jose,44,10,2025,95c482df-fd0b-410f-b9f1-481c7dcb7b2b,cerrado,Admin
10/27/2025 11:59:36,2025-10-27,11:59,Lynwood,es,5,5,4,5,9,Me gustaría que abrieran más temprano,,,https://drive.google.com/drive/folders/1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,Ann,44,10,2025,b8f851e4-cc8d-46f4-b1f0-057745663e68,cerrado,Admin
10/27/2025 13:16:57,2025-10-27,13:16,Lynwood,es,5,5,5,5,10,Jennifer siempre me atiende con lo más pronto posible.  Ella es muy respetuosa y siempre me me saluda con una sonrisa,,,https://drive.google.com/drive/folders/1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,Sr. Campos,44,10,2025,189f0faf-6175-45ca-b22b-3cacb82413f0,cerrado,Admin
10/27/2025 13:26:37,2025-10-27,13:26,Lynwood,es,5,5,4,5,9,"El dispensador de bebidas, debería limpiarlo ha conciencia más seguido, porque donde sale el hielo. No está muy limpio.",,,https://drive.google.com/drive/folders/1tWQofAK6Q7pyUwVMZYMXojG7GYAE1Ht7,1tWQofAK6Q7pyUwVMZYMXojG7GYAE1Ht7,Gabriela Ramírez,44,10,2025,1f135d21-a8f1-4287-bc5a-f2f448e70bc3,cerrado,Admin
10/27/2025 16:20:28,2025-10-27,16:20,Lynwood,es,5,5,5,5,10,Gracias a Eliuth y Jennifer 💯👍🏼,,,https://drive.google.com/drive/folders/1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,1TnqGxwtQt1g7Bo2Cb91FQbs2cceIHhKB,Eliuth. A,44,10,2025,279dd977-ab39-453c-a796-d1253ae79a4a,cerrado,Admin
10/28/2025 20:41:22,2025-10-28,20:41,Lynwood,es,5,5,5,5,10,Siempre esta impío el restaurante! La comida siempre esta deliciosa también - y son muy rápidos con todas las ordenas :),,,https://drive.google.com/drive/folders/16J1lIiDDHso9G9-pouuGw7ywPbTxfI5C,16J1lIiDDHso9G9-pouuGw7ywPbTxfI5C,,44,10,2025,cfe6149c-53d2-4466-a2ad-a2708591806a,cerrado,Roque
10/29/2025 18:19:51,2025-10-29,18:19,Lynwood,es,5,5,5,5,5,,,,https://drive.google.com/drive/folders/1NqVcTgo96VvMZF_bxc_yfoTUMI-4kdja,1NqVcTgo96VvMZF_bxc_yfoTUMI-4kdja,Javier,44,10,2025,f1ef3b24-0f47-4614-8dfe-f2bc4b70925f,,
10/29/2025 20:31:48,2025-10-29,20:31,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1NqVcTgo96VvMZF_bxc_yfoTUMI-4kdja,1NqVcTgo96VvMZF_bxc_yfoTUMI-4kdja,,44,10,2025,70f2c872-9e05-493c-aa28-750bce02e04e,,
10/30/2025 15:34:11,2025-10-30,15:34,Lynwood,en,5,5,5,5,10,Maria the cashier provided outstanding service with a beautiful smile.  The food is delicious and authentic. Will come back for sure.,,,https://drive.google.com/drive/folders/1DWpGbaV-uapK5d9r9yOjOHeLuhAKwsVp,1DWpGbaV-uapK5d9r9yOjOHeLuhAKwsVp,Danny,44,10,2025,f12c1dc5-aedb-481d-8f3a-79d1fce3bd3f,,
10/30/2025 16:25:57,2025-10-30,16:25,Lynwood,es,5,5,5,5,10,buen servicio al cliente,,,https://drive.google.com/drive/folders/1DWpGbaV-uapK5d9r9yOjOHeLuhAKwsVp,1DWpGbaV-uapK5d9r9yOjOHeLuhAKwsVp,,44,10,2025,dfae4656-5b8e-4559-b96f-c58c4866b68a,,
10/31/2025 12:50:52,2025-10-31,12:50,Lynwood,es,5,5,5,5,10,Todo esta perfecto,,,https://drive.google.com/drive/folders/1WqN4VkMm7EB2XCN5MT_7E3JJtsYRzFR_,1WqN4VkMm7EB2XCN5MT_7E3JJtsYRzFR_,Alfredo,44,10,2025,d407a778-58fb-4a09-a3ad-a248ebdeb44f,,
10/31/2025 14:21:13,2025-10-31,14:21,Lynwood,es,5,5,5,5,10,Meatebdio Maritza y el servicio fue expectular siempre muy amable,,,https://drive.google.com/drive/folders/1WqN4VkMm7EB2XCN5MT_7E3JJtsYRzFR_,1WqN4VkMm7EB2XCN5MT_7E3JJtsYRzFR_,,44,10,2025,331a8e66-1df3-461e-8e8d-e337faaffa8a,,
11/1/2025 13:20:15,2025-11-01,13:20,Lynwood,es,5,5,5,5,10,Jennifer fue muy amable.  Excelente servicio,,,https://drive.google.com/drive/folders/1f8lRsBgP3vQMLpHYi_dFBDf6iKXyT22R,1f8lRsBgP3vQMLpHYi_dFBDf6iKXyT22R,Ann,44,11,2025,b4dbb7ee-5e3c-4151-9f69-b88603db0cd7,,
11/1/2025 14:48:46,2025-11-01,14:48,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1f8lRsBgP3vQMLpHYi_dFBDf6iKXyT22R,1f8lRsBgP3vQMLpHYi_dFBDf6iKXyT22R,,44,11,2025,5a25a933-d0ef-4f2b-a522-a326122a46ef,,
11/1/2025 14:53:25,2025-11-01,14:53,Lynwood,es,5,5,5,5,10,"Me atendio Blanca Z 
Muy amable",,,https://drive.google.com/drive/folders/1f8lRsBgP3vQMLpHYi_dFBDf6iKXyT22R,1f8lRsBgP3vQMLpHYi_dFBDf6iKXyT22R,,44,11,2025,1a5fa9cc-6515-4c3c-ba35-6b05a8af6005,,
11/3/2025 13:21:18,2025-11-03,13:21,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1TYF-TiGCdVEAK5CN_19IUSymoKP1rsKi,1TYF-TiGCdVEAK5CN_19IUSymoKP1rsKi,,45,11,2025,4fbdd6f9-ba56-4c10-9766-95556a5a9367,,
11/4/2025 15:21:15,2025-11-04,15:21,Lynwood,en,5,5,5,5,10,"Imperial hwy near Long Beach blvd. Every time I come I have a  very pleasant experience, Maria was great when I placed my order. Everything was exactly as I ordered. And they always greet you first in Spanish then I always say good morning or good afternoon in English. Maria is welcoming and professional.",,,https://drive.google.com/drive/folders/1_EmKZF3awneBsX9gS0s54W9BxO3vxzI5,1_EmKZF3awneBsX9gS0s54W9BxO3vxzI5,Kim,45,11,2025,471b1f6b-e8ef-4b3f-8a25-1f91b1df16f9,,
11/6/2025 11:25:08,2025-11-06,11:25,Lynwood,en,5,5,5,5,10,Heidy was amazing help with great customer service,,,https://drive.google.com/drive/folders/1EciZLVeO6J5H4ZpMhNZ9VCM_yeu9ftHC,1EciZLVeO6J5H4ZpMhNZ9VCM_yeu9ftHC,,45,11,2025,dfed2de6-e1f1-49a1-bd9d-8e579cbc5890,cerrado,Roque
11/7/2025 12:25:56,2025-11-07,12:25,Lynwood,es,5,5,5,5,10,Es el mejor lugar para tacos! Servicio rápido y todo muy organizado! Y todos bien amables!💯,,,https://drive.google.com/drive/folders/1DFUwBvhH0cnFxNOMciT9JQdc78gwGC7R,1DFUwBvhH0cnFxNOMciT9JQdc78gwGC7R,Felipe,45,11,2025,320f6370-690b-45a1-ba50-d09dbe582d3a,,
11/7/2025 12:50:11,2025-11-07,12:50,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1DFUwBvhH0cnFxNOMciT9JQdc78gwGC7R,1DFUwBvhH0cnFxNOMciT9JQdc78gwGC7R,Estrella,45,11,2025,e9eb17e3-909c-47af-b624-36c86dccc788,,
